label,eiaid,name,utility,source,zipcode,state,latitude,longitude,notes
5964f6115457a3863c4c9f94,14006,General Service Primary Bundled (GS-2),Ohio Power Co,https://www.aepohio.com/global/utilities/lib/docs/ratesandtariffs/Ohio/2015-12-31_AEP_Ohio_Standard_Tariff.pdf,44663,OH,40.4845,-81.4358,Available for primary general service to customers whose maximum demand is greater than or equal to 10 kW but less than 8000 kW.
5965063e5457a3803e4c9f94,14006,General Service Primary Bundled (GS-3),Ohio Power Co,https://www.aepohio.com/global/utilities/lib/docs/ratesandtariffs/Ohio/2015-12-31_AEP_Ohio_Standard_Tariff.pdf,44663,OH,40.4845,-81.4358,Available for service to customers whose demand exceeds 10 kW but does not exceed 8000 kW.
59650a3b5457a3863c4c9f97,14006,General Service Subtransmission Bundled (GS-3),Ohio Power Co,https://www.aepohio.com/global/utilities/lib/docs/ratesandtariffs/Ohio/2015-12-31_AEP_Ohio_Standard_Tariff.pdf,44663,OH,40.4845,-81.4358,Available for service to customers whose demand exceeds 10 kW but does not exceed 8000 kW.
5976619e5457a3133e23732e,1167,Schedule G - Primary,Baltimore Gas & Electric Co,https://www.bge.com/MyAccount/MyBillUsage/Documents/Electric/P3_SCH_G.pdf,21153,MD,39.4104,-76.713,For use for all purposes where the Customer does not qualify for any of the Company's other rate schedules.
597662e85457a3eb3723732c,1167,Schedule GU General Unmetered Service,Baltimore Gas & Electric Co,https://www.bge.com/MyAccount/MyBillUsage/Documents/Electric/P3_SCH_GU.pdf,21153,MD,39.4104,-76.713,"Unmetered service is available under conditions specified by the Company for the lighting and operation of electrical devices owned, operated and maintained by the Customer. Electrical devices served under this schedule include but are not limited to traffic signals, other traffic control devices, traffic speed cameras, crime cameras, and surveillance cameras. Unmetered Service is not available until the requesting Customer provides all information regarding its devices deemed necessary by the Company, and agrees to the control and audit provision selected by the Company. The kilowatt-hours applied to the Schedule's Usage Charge are predetermined average monthly uses of Company selected categories and groupings of equipment, with no allowances for outages. For traffic signals and other traffic control devices, one signalized intersection of thoroughfares is the largest category or grouping available for billing purposes."
597769945457a3832a23732c,1167,Schedule GS General Service Small,Baltimore Gas & Electric Co,https://www.bge.com/MyAccount/MyBillUsage/Documents/Electric/P3_SCH_GS.pdf,21153,MD,39.4104,-76.713,"At the Customer's request, for use for all purposes where the Customer qualifies for 
Schedule G, and where the Customer's consumption is 2,000 kWh or more in any month.
Rates using Type 1 SOS where demand is below 25 kw and energy below 6000kwh"
59776c4e5457a31c1b23732c,1167,Schedule GL General Service Large - Secondary Voltage,Baltimore Gas & Electric Co,https://www.bge.com/MyAccount/MyBillUsage/Documents/Electric/P3_SCH_GL.pdf,21153,MD,39.4104,-76.713,"Availability:  For use for all purposes, where the Customer has established a monthly demand of 60 kW 
or more. The applicable Market-Priced Standard Offer Service Type is determined as follows.
Type II- Market-Priced Service: For non-residential customers not eligible for Type 1 SOS whose PJM 
capacity peak load contribution is less than 600kW, unless excluded by the Phase I Settlement 
Agreement in Case No.8908.

http://www.bge.com/myaccount/billsrates/ratestariffs/electricservice/Electric%20Services%20Rates%20and%20Tariffs/Rdr_1.pdf"
59776eda5457a31e1b23732d,1167,Schedule GL General Service Large - Primary Voltage,Baltimore Gas & Electric Co,https://www.bge.com/MyAccount/MyBillUsage/Documents/Electric/P3_SCH_GL.pdf,21153,MD,39.4104,-76.713,"For use for all purposes, where the Customer has established a monthly demand of 60 kW or more. The applicable Market-Priced Standard Offer Service Type is determined as follows."
5978ff475457a3987023732c,14711,General Service - Secondary( Single Phase less than 5KW),Pennsylvania Electric Co (New York),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/New%20York/tariffs/Waverly%20PSC%206%20Tariff-2013.pdf,13732,NY,42.0556,-76.1519,"Available to Delivery Service Customers using electric service through a single delivery
location for lighting, heating and/or other power services, not included within the availability of
Service Classification No. 1 or Service Classification No. 2.
 Secondary voltage shall be supplied to Customers at a single transformer location when
load does not require transformer capacity in excess of 2,500 KVA. Transformers with capacity
of greater than 2,500 KVA, if available, may be provided, upon Customer request and at the sole
option of the Company.
 New Customers requiring transformer capacity in excess of 2,500 KVA and existing
Customers whose load increases such that a transformer change is required (over 2,500 KVA),
shall be required to take electric service at primary voltage."
5979085b5457a3937923732d,14711,General Service - Secondary ( Single phase over 5KW),Pennsylvania Electric Co (New York),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/New%20York/tariffs/Waverly%20PSC%206%20Tariff-2013.pdf,13732,NY,42.0556,-76.1519,
59790bab5457a3e14d23732e,14711,General  Service -Secondary ( Three Phase- less than 5KW),Pennsylvania Electric Co (New York),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/New%20York/tariffs/Waverly%20PSC%206%20Tariff-2013.pdf,13732,NY,42.0556,-76.1519,"Available to Delivery Service Customers using electric service through a single delivery
location for lighting, heating and/or other power services, not included within the availability of
Service Classification No. 1 or Service Classification No. 2.
 Secondary voltage shall be supplied to Customers at a single transformer location when
load does not require transformer capacity in excess of 2,500 KVA. Transformers with capacity
of greater than 2,500 KVA, if available, may be provided, upon Customer request and at the sole
option of the Company.
 New Customers requiring transformer capacity in excess of 2,500 KVA and existing
Customers whose load increases such that a transformer change is required (over 2,500 KVA),
shall be required to take electric service at primary voltage."
59790cb45457a3a85923732d,14711,General Service Secondary ( Three Phase over 5KW),Pennsylvania Electric Co (New York),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/New%20York/tariffs/Waverly%20PSC%206%20Tariff-2013.pdf,13732,NY,42.0556,-76.1519,"Available to Delivery Service Customers using electric service through a single delivery
location for lighting, heating and/or other power services, not included within the availability of
Service Classification No. 1 or Service Classification No. 2.
 Secondary voltage shall be supplied to Customers at a single transformer location when
load does not require transformer capacity in excess of 2,500 KVA. Transformers with capacity
of greater than 2,500 KVA, if available, may be provided, upon Customer request and at the sole
option of the Company.
 New Customers requiring transformer capacity in excess of 2,500 KVA and existing
Customers whose load increases such that a transformer change is required (over 2,500 KVA),
shall be required to take electric service at primary voltage."
59790ef45457a3e14d23732f,14711,General Service- Primary,Pennsylvania Electric Co (New York),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/New%20York/tariffs/Waverly%20PSC%206%20Tariff-2013.pdf,13732,NY,42.0556,-76.1519,"Available to Delivery Service Customers using electric power and/or lighting service through a single delivery location at 2,400 volts or higher. Choice of voltage shall be at the sole option of the Company. All substation and transformer equipment required for utilization of the delivery voltage shall be owned and maintained by the Customer.

Minimum billing demand shall not be less than 25 KW.

Additional charges may apply."
597912555457a36c7c23732e,14711,Large Transmission Service,Pennsylvania Electric Co (New York),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/New%20York/tariffs/Waverly%20PSC%206%20Tariff-2013.pdf,13732,NY,42.0556,-76.1519,
597913b35457a30d7d23732d,14711,General Service Secondary Space Heating,Pennsylvania Electric Co (New York),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/New%20York/tariffs/Waverly%20PSC%206%20Tariff-2013.pdf,13732,NY,42.0556,-76.1519,"Space Heating Service: This provision is restricted as of May 2, 1980, to existing
loads in existing locations. Upon request, space heating service may be supplied
through a separate metered circuit for Customers utilizing electricity as the primary
method of space heating. Air conditioning and cooking equipment may also be
connected to the heating circuit. Service rendered under this provision shall have no
effect on the application of other charges and provisions of the Service Classification
to Customer's other service."
5994c15d5457a35247e27215,3542,Rate GS-FL: OPTIONAL UNMETERED GENERAL SERVICE RATE FOR SMALL FIXED LOADS - under 540 hours,Duke Energy Ohio Inc,https://www.duke-energy.com/_/media/pdfs/for-your-home/rates/electric-oh/sheet-no-41-rate-gsfl-oh-e.pdf?la=en,45237,OH,39.188,-84.458,"Applicable to electric service in the Company's entire territory where secondary distribution lines exist for any fixed electric load that can be served by a standard service drop from the Company's existing secondary distribution system.


For customers taking service under any or all of the provisions of this tariff schedule, this same schedule shall constitute the Company's Standard Service Offer.

Charges include riders: DR-IM, DR-IKE, OET, USR, UE-GEN, BTR, RTO, DR-ECF, DR-SAWR, UE-ED, AER-R, RC, RE, ESSC, SCR, EE-PDRR"
